# Hypersolve Slow Performer History

Generated by `cargo bench --bench retained_fuzz`. Timings are best-of-five wall-clock probes of deterministic inputs shaped by the registered cargo-fuzz targets.

Latest run sampled 20000 deterministic fuzz cases. This table merges crate-local history by `family + target + input`, keeps each case's worst observed time, and retains the 1000 worst cases.

## Worst Performers

| Rank | Worst Time | Family | Target | Input |
| 538 | 50.236 us | `cargo-fuzz` | `sketch_projected_distance_range` | `seed[111]` |
| 539 | 50.227 us | `cargo-fuzz` | `sketch_projected_point_line_distance_range` | `seed[1]` |
| 540 | 50.226 us | `cargo-fuzz` | `sketch_projected_point_line_distance_range` | `seed[92]` |
| 541 | 50.217 us | `cargo-fuzz` | `sketch_projected_line_symmetry` | `seed[0]` |
| 542 | 50.216 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_second_order_contact` | `seed[57]` |
| 543 | 50.207 us | `cargo-fuzz` | `failed_constraint_minimal_removals` | `seed[16]` |
| 544 | 50.207 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_c2` | `seed[259]` |
| 545 | 50.207 us | `cargo-fuzz` | `sketch_projected_point_on_arc` | `seed[9]` |
| 546 | 50.197 us | `cargo-fuzz` | `sketch_projected_distance_range` | `seed[5]` |
| 547 | 50.197 us | `cargo-fuzz` | `sketch_projected_equal_length` | `seed[3]` |
| 548 | 50.197 us | `cargo-fuzz` | `sketch_projected_length_difference` | `seed[5]` |
| 549 | 50.197 us | `cargo-fuzz` | `sketch_projected_point_on_circle` | `seed[21]` |
| 550 | 50.186 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_second_order_contact` | `seed[77]` |
| 551 | 50.177 us | `cargo-fuzz` | `sketch_projected_length_ratio` | `seed[8]` |
| 552 | 50.176 us | `cargo-fuzz` | `sketch_projected_line_symmetry` | `seed[20]` |
| 553 | 50.167 us | `cargo-fuzz` | `sketch_projected_point_line_radius_equality` | `seed[11]` |
| 554 | 50.157 us | `cargo-fuzz` | `sketch_projected_line_symmetry` | `seed[4]` |
| 555 | 50.157 us | `cargo-fuzz` | `sketch_projected_point_line_distance_range` | `seed[21]` |
| 556 | 50.147 us | `cargo-fuzz` | `sketch_projected_point_radius_equality` | `seed[0]` |
| 557 | 50.126 us | `cargo-fuzz` | `sketch_projected_equal_length` | `seed[21]` |
| 558 | 50.117 us | `cargo-fuzz` | `sketch_projected_line_orientation` | `seed[20]` |
| 559 | 50.117 us | `cargo-fuzz` | `sketch_projected_point_concentric` | `seed[2]` |
| 560 | 50.117 us | `cargo-fuzz` | `sketch_projected_point_on_arc` | `seed[21]` |
| 561 | 50.116 us | `cargo-fuzz` | `sketch_projected_line_radius_equality` | `seed[20]` |
| 562 | 50.107 us | `cargo-fuzz` | `sketch_projected_equal_point_point_distances` | `seed[17]` |
| 563 | 50.107 us | `cargo-fuzz` | `sketch_projected_point_line_distance` | `seed[12]` |
| 564 | 50.106 us | `cargo-fuzz` | `sketch_projected_equal_point_point_distances` | `seed[4]` |
| 565 | 50.097 us | `cargo-fuzz` | `sketch_projected_cubic_curve_line_tangent` | `seed[16]` |
| 566 | 50.077 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_c2` | `seed[21]` |
| 567 | 50.077 us | `cargo-fuzz` | `sketch_projected_point_on_cubic_curve` | `seed[3]` |
| 568 | 50.067 us | `cargo-fuzz` | `sketch_projected_distance` | `seed[10]` |
| 569 | 50.056 us | `cargo-fuzz` | `sketch_projected_point_concentric` | `seed[28]` |
| 570 | 50.046 us | `cargo-fuzz` | `sketch_projected_distance_range` | `seed[3]` |
| 571 | 50.036 us | `cargo-fuzz` | `sketch_projected_line_arc_sweep_length` | `seed[10]` |
| 572 | 50.036 us | `cargo-fuzz` | `sketch_projected_point_on_circle` | `seed[16]` |
| 573 | 50.026 us | `cargo-fuzz` | `sketch_projected_equal_point_line_distances` | `seed[21]` |
| 574 | 50.017 us | `cargo-fuzz` | `sketch_projected_cubic_curve_line_tangent` | `seed[1]` |
| 575 | 50.016 us | `cargo-fuzz` | `failed_constraint_minimal_removals` | `seed[131]` |
| 576 | 50.016 us | `cargo-fuzz` | `sketch_projected_point_line_distance` | `seed[136]` |
| 577 | 50.006 us | `cargo-fuzz` | `sketch_projected_equal_point_point_distances` | `seed[2]` |
| 578 | 50.006 us | `cargo-fuzz` | `sketch_projected_line_symmetry` | `seed[28]` |
| 579 | 49.997 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_g2` | `seed[10]` |
| 580 | 49.996 us | `cargo-fuzz` | `sketch_projected_line_circle_tangent` | `seed[15]` |
| 581 | 49.987 us | `cargo-fuzz` | `sketch_projected_line_length_range` | `seed[16]` |
| 582 | 49.986 us | `cargo-fuzz` | `sketch_projected_equal_point_distance_point_line_distance` | `seed[0]` |
| 583 | 49.986 us | `cargo-fuzz` | `sketch_projected_point_concentric` | `seed[17]` |
| 584 | 49.976 us | `cargo-fuzz` | `sketch_projected_point_on_arc` | `seed[20]` |
| 585 | 49.966 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_tangent` | `seed[4]` |
| 586 | 49.947 us | `cargo-fuzz` | `failed_constraint_minimal_removals` | `seed[20]` |
| 587 | 49.947 us | `cargo-fuzz` | `sketch_projected_line_length_range` | `seed[11]` |
| 588 | 49.946 us | `cargo-fuzz` | `sketch_projected_distance_range` | `seed[11]` |
| 589 | 49.937 us | `cargo-fuzz` | `sketch_projected_point_on_cubic` | `seed[3]` |
| 590 | 49.916 us | `cargo-fuzz` | `sketch_projected_point_on_cubic` | `seed[11]` |
| 591 | 49.887 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_c2` | `seed[17]` |
| 592 | 49.867 us | `cargo-fuzz` | `sketch_projected_equal_point_point_distances` | `seed[21]` |
| 593 | 49.856 us | `cargo-fuzz` | `sketch_projected_line_length_range` | `seed[20]` |
| 594 | 49.846 us | `cargo-fuzz` | `sketch_projected_point_on_cubic_curve` | `seed[15]` |
| 595 | 49.837 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_second_order_contact` | `seed[40]` |
| 596 | 49.837 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_c2` | `seed[8]` |
| 597 | 49.837 us | `cargo-fuzz` | `sketch_projected_point_line_radius_equality` | `seed[12]` |
| 598 | 49.836 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_g2` | `seed[78]` |
| 599 | 49.836 us | `cargo-fuzz` | `sketch_projected_point_line_distance` | `seed[15]` |
| 600 | 49.826 us | `cargo-fuzz` | `sketch_projected_distance_range` | `seed[4]` |
| 601 | 49.817 us | `cargo-fuzz` | `sketch_projected_length_point_line_distance` | `seed[0]` |
| 602 | 49.807 us | `cargo-fuzz` | `sketch_projected_equal_point_line_distances` | `seed[129]` |
| 603 | 49.807 us | `cargo-fuzz` | `sketch_projected_length_ratio` | `seed[217]` |
| 604 | 49.796 us | `cargo-fuzz` | `sketch_projected_length_difference` | `seed[2]` |
| 605 | 49.787 us | `cargo-fuzz` | `sketch_projected_point_line_distance_range` | `seed[4]` |
| 606 | 49.787 us | `cargo-fuzz` | `sketch_projected_point_on_arc` | `seed[10]` |
| 607 | 49.786 us | `cargo-fuzz` | `sketch_projected_cubic_curve_line_tangent` | `seed[15]` |
| 608 | 49.786 us | `cargo-fuzz` | `sketch_projected_distance_range` | `seed[224]` |
| 609 | 49.777 us | `cargo-fuzz` | `sketch_projected_line_orientation` | `seed[10]` |
| 610 | 49.757 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_tangent` | `seed[10]` |
| 611 | 49.757 us | `cargo-fuzz` | `sketch_projected_line_radius_equality` | `seed[6]` |
| 612 | 49.756 us | `cargo-fuzz` | `sketch_projected_point_distance_difference` | `seed[4]` |
| 613 | 49.747 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_tangent` | `seed[3]` |
| 614 | 49.747 us | `cargo-fuzz` | `sketch_projected_point_line_distance_range` | `seed[3]` |
| 615 | 49.727 us | `cargo-fuzz` | `sketch_projected_line_arc_sweep_length` | `seed[100]` |
| 616 | 49.727 us | `cargo-fuzz` | `sketch_projected_point_on_circle` | `seed[3]` |
| 617 | 49.726 us | `cargo-fuzz` | `failed_constraint_minimal_removals` | `seed[25]` |
| 618 | 49.717 us | `cargo-fuzz` | `sketch_projected_line_radius_equality` | `seed[9]` |
| 619 | 49.716 us | `cargo-fuzz` | `sketch_projected_line_radius_equality` | `seed[0]` |
| 620 | 49.707 us | `cargo-fuzz` | `sketch_projected_equal_length` | `seed[15]` |
| 621 | 49.706 us | `cargo-fuzz` | `sketch_projected_equal_point_line_distances` | `seed[4]` |
| 622 | 49.697 us | `cargo-fuzz` | `sketch_projected_line_arc_sweep_length` | `seed[20]` |
| 623 | 49.687 us | `cargo-fuzz` | `sketch_projected_cubic_line_tangent` | `seed[4]` |
| 624 | 49.686 us | `cargo-fuzz` | `sketch_projected_cubic_curve_line_tangent` | `seed[65]` |
| 625 | 49.667 us | `cargo-fuzz` | `sketch_projected_line_orientation` | `seed[17]` |
| 626 | 49.657 us | `cargo-fuzz` | `sketch_projected_equal_point_line_distances` | `seed[18]` |
| 627 | 49.647 us | `cargo-fuzz` | `sketch_projected_point_line_distance` | `seed[117]` |
| 628 | 49.637 us | `cargo-fuzz` | `sketch_projected_line_length_range` | `seed[179]` |
| 629 | 49.637 us | `cargo-fuzz` | `sketch_projected_line_orientation` | `seed[12]` |
| 630 | 49.627 us | `cargo-fuzz` | `sketch_projected_distance_range` | `seed[129]` |
| 631 | 49.627 us | `cargo-fuzz` | `sketch_projected_line_symmetry` | `seed[11]` |
| 632 | 49.626 us | `cargo-fuzz` | `sketch_projected_point_radius_equality` | `seed[10]` |
| 633 | 49.616 us | `cargo-fuzz` | `sketch_projected_length_ratio` | `seed[18]` |
| 634 | 49.607 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_tangent` | `seed[8]` |
| 635 | 49.587 us | `cargo-fuzz` | `sketch_projected_distance` | `seed[129]` |
| 636 | 49.587 us | `cargo-fuzz` | `sketch_projected_line_circle_tangent` | `seed[12]` |
| 637 | 49.577 us | `cargo-fuzz` | `sketch_projected_equal_point_line_distances` | `seed[15]` |
| 638 | 49.577 us | `cargo-fuzz` | `sketch_projected_point_line_radius_equality` | `seed[16]` |
| 639 | 49.576 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_c2` | `seed[297]` |
| 640 | 49.567 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_tangent` | `seed[15]` |
| 641 | 49.567 us | `cargo-fuzz` | `sketch_projected_equal_point_distance_point_line_distance` | `seed[129]` |
| 642 | 49.566 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_c2` | `seed[65]` |
| 643 | 49.557 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_c2` | `seed[14]` |
| 644 | 49.547 us | `cargo-fuzz` | `sketch_projected_point_line_distance` | `seed[6]` |
| 645 | 49.527 us | `cargo-fuzz` | `sketch_projected_equal_point_distance_point_line_distance` | `seed[1]` |
| 646 | 49.517 us | `cargo-fuzz` | `sketch_projected_length_difference` | `seed[28]` |
| 647 | 49.516 us | `cargo-fuzz` | `sketch_projected_equal_length` | `seed[113]` |
| 648 | 49.506 us | `cargo-fuzz` | `sketch_projected_oriented_angle` | `seed[13]` |
| 649 | 49.497 us | `cargo-fuzz` | `sketch_projected_line_circle_tangent` | `seed[28]` |
| 650 | 49.477 us | `cargo-fuzz` | `sketch_projected_equal_length` | `seed[20]` |
| 651 | 49.477 us | `cargo-fuzz` | `sketch_projected_equal_point_line_distances` | `seed[16]` |
| 652 | 49.466 us | `cargo-fuzz` | `sketch_projected_length_difference` | `seed[10]` |
| 653 | 49.457 us | `cargo-fuzz` | `sketch_projected_arc_line_tangent` | `seed[78]` |
| 654 | 49.457 us | `cargo-fuzz` | `sketch_projected_length_difference` | `seed[17]` |
| 655 | 49.447 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_tangent` | `seed[57]` |
| 656 | 49.447 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_g2` | `seed[4]` |
| 657 | 49.446 us | `cargo-fuzz` | `failed_constraint_minimal_removals` | `seed[105]` |
| 658 | 49.436 us | `cargo-fuzz` | `sketch_projected_equal_point_distance_point_line_distance` | `seed[66]` |
| 659 | 49.436 us | `cargo-fuzz` | `sketch_projected_point_distance_difference` | `seed[10]` |
| 660 | 49.427 us | `cargo-fuzz` | `sketch_projected_point_concentric` | `seed[13]` |
| 661 | 49.417 us | `cargo-fuzz` | `sketch_projected_distance_range` | `seed[14]` |
| 662 | 49.407 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_tangent` | `seed[246]` |
| 663 | 49.407 us | `cargo-fuzz` | `sketch_projected_equal_length` | `seed[11]` |
| 664 | 49.396 us | `cargo-fuzz` | `sketch_projected_line_orientation` | `seed[217]` |
| 665 | 49.387 us | `cargo-fuzz` | `sketch_projected_line_symmetry` | `seed[125]` |
| 666 | 49.376 us | `cargo-fuzz` | `sketch_projected_line_radius_equality` | `seed[217]` |
| 667 | 49.366 us | `cargo-fuzz` | `sketch_projected_point_on_circle` | `seed[12]` |
| 668 | 49.357 us | `cargo-fuzz` | `sketch_projected_arc_line_tangent` | `seed[195]` |
| 669 | 49.346 us | `cargo-fuzz` | `sketch_projected_length_difference` | `seed[18]` |
| 670 | 49.336 us | `cargo-fuzz` | `sketch_projected_equal_length` | `seed[129]` |
| 671 | 49.317 us | `cargo-fuzz` | `sketch_projected_distance_range` | `seed[38]` |
| 672 | 49.306 us | `cargo-fuzz` | `sketch_projected_length_point_line_distance` | `seed[21]` |
| 673 | 49.297 us | `cargo-fuzz` | `sketch_projected_point_on_arc` | `seed[1]` |
| 674 | 49.287 us | `cargo-fuzz` | `sketch_projected_line_circle_tangent` | `seed[14]` |
| 675 | 49.277 us | `cargo-fuzz` | `sketch_projected_point_distance_difference` | `seed[77]` |
| 676 | 49.276 us | `cargo-fuzz` | `sketch_projected_oriented_angle` | `seed[179]` |
| 677 | 49.266 us | `cargo-fuzz` | `sketch_projected_distance` | `seed[78]` |
| 678 | 49.227 us | `cargo-fuzz` | `sketch_projected_cubic_line_tangent` | `seed[129]` |
| 679 | 49.217 us | `cargo-fuzz` | `sketch_projected_distance_range` | `seed[110]` |
| 680 | 49.217 us | `cargo-fuzz` | `sketch_projected_point_radius_equality` | `seed[1]` |
| 681 | 49.216 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_g2` | `seed[297]` |
| 682 | 49.207 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_tangent` | `seed[11]` |
| 683 | 49.206 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_tangent` | `seed[13]` |
| 684 | 49.206 us | `cargo-fuzz` | `sketch_projected_point_on_cubic` | `seed[55]` |
| 685 | 49.197 us | `cargo-fuzz` | `sketch_projected_point_distance_ratio` | `seed[4]` |
| 686 | 49.196 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_g2` | `seed[1]` |
| 687 | 49.187 us | `cargo-fuzz` | `sketch_projected_point_line_distance` | `seed[14]` |
| 688 | 49.186 us | `cargo-fuzz` | `sketch_projected_distance_range` | `seed[18]` |
| 689 | 49.186 us | `cargo-fuzz` | `sketch_projected_line_length_range` | `seed[2]` |
| 690 | 49.177 us | `cargo-fuzz` | `sketch_projected_cubic_curve_line_tangent` | `seed[11]` |
| 691 | 49.167 us | `cargo-fuzz` | `sketch_projected_equal_point_distance_point_line_distance` | `seed[17]` |
| 692 | 49.166 us | `cargo-fuzz` | `sketch_projected_cubic_curve_line_tangent` | `seed[4]` |
| 693 | 49.166 us | `cargo-fuzz` | `sketch_projected_point_distance_difference` | `seed[2]` |
| 694 | 49.157 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_tangent` | `seed[14]` |
| 695 | 49.157 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_tangent` | `seed[220]` |
| 696 | 49.157 us | `cargo-fuzz` | `sketch_projected_point_distance_ratio` | `seed[77]` |
| 697 | 49.147 us | `cargo-fuzz` | `sketch_projected_cubic_line_tangent` | `seed[111]` |
| 698 | 49.127 us | `cargo-fuzz` | `sketch_projected_line_radius_equality` | `seed[224]` |
| 699 | 49.126 us | `cargo-fuzz` | `sketch_projected_line_circle_tangent` | `seed[18]` |
| 700 | 49.126 us | `cargo-fuzz` | `sketch_projected_point_on_cubic_curve` | `seed[1]` |
| 701 | 49.107 us | `cargo-fuzz` | `sketch_projected_arc_line_tangent` | `seed[246]` |
| 702 | 49.097 us | `cargo-fuzz` | `sketch_projected_distance` | `seed[0]` |
| 703 | 49.087 us | `cargo-fuzz` | `sketch_projected_line_arc_sweep_length` | `seed[4]` |
| 704 | 49.077 us | `cargo-fuzz` | `sketch_projected_length_ratio` | `seed[78]` |
| 705 | 49.077 us | `cargo-fuzz` | `sketch_projected_point_distance_difference` | `seed[3]` |
| 706 | 49.076 us | `cargo-fuzz` | `sketch_projected_length_ratio` | `seed[14]` |
| 707 | 49.057 us | `cargo-fuzz` | `sketch_projected_equal_point_point_distances` | `seed[129]` |
| 708 | 49.047 us | `cargo-fuzz` | `sketch_projected_arc_line_tangent` | `seed[77]` |
| 709 | 49.047 us | `cargo-fuzz` | `sketch_projected_point_on_cubic` | `seed[4]` |
| 710 | 49.046 us | `cargo-fuzz` | `sketch_projected_arc_line_tangent` | `seed[57]` |
| 711 | 49.037 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_c2` | `seed[13]` |
| 712 | 49.037 us | `cargo-fuzz` | `sketch_projected_point_distance_difference` | `seed[1]` |
| 713 | 49.027 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_c2` | `seed[11]` |
| 714 | 49.027 us | `cargo-fuzz` | `sketch_projected_oriented_angle` | `seed[17]` |
| 715 | 49.026 us | `cargo-fuzz` | `sketch_projected_distance` | `seed[4]` |
| 716 | 49.017 us | `cargo-fuzz` | `sketch_projected_cubic_curve_line_tangent` | `seed[78]` |
| 717 | 49.017 us | `cargo-fuzz` | `sketch_projected_line_length_range` | `seed[23]` |
| 718 | 49.007 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_tangent` | `seed[77]` |
| 719 | 49.007 us | `cargo-fuzz` | `sketch_projected_point_concentric` | `seed[100]` |
| 720 | 48.997 us | `cargo-fuzz` | `sketch_projected_equal_point_line_distances` | `seed[23]` |
| 721 | 48.997 us | `cargo-fuzz` | `sketch_projected_line_orientation` | `seed[28]` |
| 722 | 48.997 us | `cargo-fuzz` | `sketch_projected_line_orientation` | `seed[77]` |
| 723 | 48.997 us | `cargo-fuzz` | `sketch_projected_point_line_distance_range` | `seed[16]` |
| 724 | 48.996 us | `cargo-fuzz` | `sketch_projected_length_point_line_distance` | `seed[217]` |
| 725 | 48.987 us | `cargo-fuzz` | `sketch_projected_length_difference` | `seed[129]` |
| 726 | 48.987 us | `cargo-fuzz` | `sketch_projected_point_line_radius_equality` | `seed[1]` |
| 727 | 48.986 us | `cargo-fuzz` | `sketch_projected_arc_line_tangent` | `seed[11]` |
| 728 | 48.967 us | `cargo-fuzz` | `sketch_projected_equal_length` | `seed[66]` |
| 729 | 48.967 us | `cargo-fuzz` | `sketch_projected_point_on_cubic` | `seed[15]` |
| 730 | 48.957 us | `cargo-fuzz` | `sketch_projected_line_length_range` | `seed[0]` |
| 731 | 48.947 us | `cargo-fuzz` | `sketch_projected_point_concentric` | `seed[9]` |
| 732 | 48.937 us | `cargo-fuzz` | `sketch_projected_length_point_line_distance` | `seed[3]` |
| 733 | 48.936 us | `cargo-fuzz` | `sketch_projected_line_arc_sweep_length` | `seed[38]` |
| 734 | 48.927 us | `cargo-fuzz` | `failed_constraint_minimal_removals` | `seed[12]` |
| 735 | 48.927 us | `cargo-fuzz` | `sketch_projected_length_ratio` | `seed[38]` |
| 736 | 48.927 us | `cargo-fuzz` | `sketch_projected_point_on_cubic_curve` | `seed[204]` |
| 737 | 48.926 us | `cargo-fuzz` | `sketch_projected_distance` | `seed[14]` |
| 738 | 48.926 us | `cargo-fuzz` | `sketch_projected_line_symmetry` | `seed[14]` |
| 739 | 48.917 us | `cargo-fuzz` | `sketch_projected_line_length_range` | `seed[18]` |
| 740 | 48.906 us | `cargo-fuzz` | `sketch_projected_equal_length` | `seed[18]` |
| 741 | 48.897 us | `cargo-fuzz` | `sketch_projected_equal_point_distance_point_line_distance` | `seed[18]` |
| 742 | 48.897 us | `cargo-fuzz` | `sketch_projected_oriented_angle` | `seed[4]` |
| 743 | 48.896 us | `cargo-fuzz` | `sketch_projected_cubic_line_tangent` | `seed[115]` |
| 744 | 48.886 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_g2` | `seed[11]` |
| 745 | 48.886 us | `cargo-fuzz` | `sketch_projected_line_symmetry` | `seed[3]` |
| 746 | 48.877 us | `cargo-fuzz` | `sketch_projected_point_concentric` | `seed[77]` |
| 747 | 48.877 us | `cargo-fuzz` | `sketch_projected_point_line_distance_range` | `seed[28]` |
| 748 | 48.867 us | `cargo-fuzz` | `sketch_projected_equal_length` | `seed[1]` |
| 749 | 48.867 us | `cargo-fuzz` | `sketch_projected_length_ratio` | `seed[3]` |
| 750 | 48.866 us | `cargo-fuzz` | `sketch_projected_length_point_line_distance` | `seed[38]` |
| 751 | 48.856 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_tangent` | `seed[14]` |
| 752 | 48.847 us | `cargo-fuzz` | `sketch_projected_cubic_curve_line_tangent` | `seed[39]` |
| 753 | 48.847 us | `cargo-fuzz` | `sketch_projected_equal_point_point_distances` | `seed[38]` |
| 754 | 48.847 us | `cargo-fuzz` | `sketch_projected_oriented_angle` | `seed[18]` |
| 755 | 48.837 us | `cargo-fuzz` | `sketch_projected_equal_length` | `seed[14]` |
| 756 | 48.837 us | `cargo-fuzz` | `sketch_projected_line_orientation` | `seed[100]` |
| 757 | 48.837 us | `cargo-fuzz` | `sketch_projected_oriented_angle` | `seed[100]` |
| 758 | 48.827 us | `cargo-fuzz` | `sketch_projected_line_symmetry` | `seed[100]` |
| 759 | 48.826 us | `cargo-fuzz` | `failed_constraint_minimal_removals` | `seed[86]` |
| 760 | 48.826 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_second_order_contact` | `seed[105]` |
| 761 | 48.817 us | `cargo-fuzz` | `sketch_projected_line_length_range` | `seed[38]` |
| 762 | 48.797 us | `cargo-fuzz` | `sketch_projected_line_circle_tangent` | `seed[1]` |
| 763 | 48.796 us | `cargo-fuzz` | `sketch_projected_equal_point_line_distances` | `seed[1]` |
| 764 | 48.796 us | `cargo-fuzz` | `sketch_projected_length_ratio` | `seed[129]` |
| 765 | 48.796 us | `cargo-fuzz` | `sketch_projected_line_radius_equality` | `seed[100]` |
| 766 | 48.796 us | `cargo-fuzz` | `sketch_projected_point_distance_ratio` | `seed[11]` |
| 767 | 48.787 us | `cargo-fuzz` | `sketch_projected_equal_length` | `seed[0]` |
| 768 | 48.787 us | `cargo-fuzz` | `sketch_projected_length_point_line_distance` | `seed[129]` |
| 769 | 48.787 us | `cargo-fuzz` | `sketch_projected_line_circle_tangent` | `seed[38]` |
| 770 | 48.787 us | `cargo-fuzz` | `sketch_projected_line_length_range` | `seed[4]` |
| 771 | 48.777 us | `cargo-fuzz` | `sketch_projected_length_point_line_distance` | `seed[18]` |
| 772 | 48.777 us | `cargo-fuzz` | `sketch_projected_point_on_circle` | `seed[20]` |
| 773 | 48.777 us | `cargo-fuzz` | `sketch_projected_point_on_circle` | `seed[91]` |
| 774 | 48.776 us | `cargo-fuzz` | `sketch_projected_length_difference` | `seed[38]` |
| 775 | 48.767 us | `cargo-fuzz` | `sketch_projected_line_symmetry` | `seed[77]` |
| 776 | 48.767 us | `cargo-fuzz` | `sketch_projected_point_line_distance` | `seed[3]` |
| 777 | 48.766 us | `cargo-fuzz` | `failed_constraint_minimal_removals` | `seed[39]` |
| 778 | 48.747 us | `cargo-fuzz` | `sketch_projected_arc_line_tangent` | `seed[18]` |
| 779 | 48.736 us | `cargo-fuzz` | `sketch_projected_line_arc_sweep_length` | `seed[18]` |
| 780 | 48.727 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_c2` | `seed[78]` |
| 781 | 48.727 us | `cargo-fuzz` | `sketch_projected_point_line_distance_range` | `seed[12]` |
| 782 | 48.706 us | `cargo-fuzz` | `sketch_projected_cubic_curve_line_tangent` | `seed[18]` |
| 783 | 48.697 us | `cargo-fuzz` | `sketch_projected_line_radius_equality` | `seed[3]` |
| 784 | 48.687 us | `cargo-fuzz` | `sketch_projected_length_ratio` | `seed[11]` |
| 785 | 48.677 us | `cargo-fuzz` | `sketch_projected_point_line_radius_equality` | `seed[28]` |
| 786 | 48.657 us | `cargo-fuzz` | `sketch_projected_arc_line_tangent` | `seed[4]` |
| 787 | 48.647 us | `cargo-fuzz` | `sketch_projected_line_circle_tangent` | `seed[100]` |
| 788 | 48.646 us | `cargo-fuzz` | `sketch_projected_equal_point_distance_point_line_distance` | `seed[11]` |
| 789 | 48.637 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_tangent` | `seed[78]` |
| 790 | 48.636 us | `cargo-fuzz` | `sketch_projected_point_line_radius_equality` | `seed[4]` |
| 791 | 48.627 us | `cargo-fuzz` | `sketch_projected_equal_point_line_distances` | `seed[14]` |
| 792 | 48.626 us | `cargo-fuzz` | `sketch_projected_length_ratio` | `seed[23]` |
| 793 | 48.617 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_g2` | `seed[39]` |
| 794 | 48.617 us | `cargo-fuzz` | `sketch_projected_point_line_radius_equality` | `seed[77]` |
| 795 | 48.607 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_tangent` | `seed[39]` |
| 796 | 48.607 us | `cargo-fuzz` | `sketch_projected_line_length_range` | `seed[10]` |
| 797 | 48.586 us | `cargo-fuzz` | `sketch_projected_line_symmetry` | `seed[18]` |
| 798 | 48.586 us | `cargo-fuzz` | `sketch_projected_point_radius_equality` | `seed[13]` |
| 799 | 48.577 us | `cargo-fuzz` | `sketch_projected_cubic_line_tangent` | `seed[39]` |
| 800 | 48.577 us | `cargo-fuzz` | `sketch_projected_equal_point_distance_point_line_distance` | `seed[21]` |
| 801 | 48.567 us | `cargo-fuzz` | `sketch_projected_line_length_range` | `seed[217]` |
| 802 | 48.557 us | `cargo-fuzz` | `sketch_projected_line_circle_tangent` | `seed[217]` |
| 803 | 48.557 us | `cargo-fuzz` | `sketch_projected_point_on_arc` | `seed[3]` |
| 804 | 48.557 us | `cargo-fuzz` | `sketch_projected_point_radius_equality` | `seed[2]` |
| 805 | 48.556 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_g2` | `seed[49]` |
| 806 | 48.556 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_tangent` | `seed[4]` |
| 807 | 48.547 us | `cargo-fuzz` | `sketch_projected_arc_line_tangent` | `seed[188]` |
| 808 | 48.537 us | `cargo-fuzz` | `sketch_projected_oriented_angle` | `seed[49]` |
| 809 | 48.536 us | `cargo-fuzz` | `sketch_projected_point_on_cubic` | `seed[0]` |
| 810 | 48.526 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_tangent` | `seed[16]` |
| 811 | 48.526 us | `cargo-fuzz` | `sketch_projected_oriented_angle` | `seed[77]` |
| 812 | 48.517 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_tangent` | `seed[91]` |
